PROV2727;Coast of Britanny;Côte bretonne;Bretonische Küste;;Costa de Bretaña;;;;;;;x
PROV2728;Quiberon Bay;Baie de Quiberon;Bucht von Quiberon;;Bahía de Quiberon;;;;;;;x
PROV2729;Cote D'Argent;Côte d'Argent;Cote D'Argent;;Cote D'Argent;;;;;;;x
PROV2730;Bay of Biscay;Baie de Gascogne;Bucht von Biskaya;;Golfo de Vizcaya;;;;;;;x
PROV2731;Cantabrian Sea;Mer Cantabrique;Kantabrische See;;Mar Cantábrico;;;;;;;x
PROV2732;Tyne;Tyne;Tyne;;Tyne;;;;;;;x
PROV2733;Firth of Forth;Firth of Forth;Firth of Forth;;Estuario de Forth;;;;;;;x
PROV2734;The North Sea;Mer du Nord;Nordsee;;Mar del Norte;;;;;;;x
PROV2735;Moray Firth;Moray Firth;Moray Firth;;Moray Firth;;;;;;;x
PROV2736;North Channel;Canal du nord;North Channel;;Canal del Norte;;;;;;;x
PROV2737;Irish Sea;Mer d'Irlande;Irische See;;Mar de Irlanda;;;;;;;x
PROV2738;St. George's Channel;Canal Saint-Georges;St. George's Channel;;Canal de St. George;;;;;;;x
PROV2739;Donegal Bay;Baie de Donegal;Donegal Bay;;Bahía de Donegal;;;;;;;x
PROV2740;Dingle Bay;Baie de Dingle;Dingle Bay;;Bahía de Dingle;;;;;;;x
PROV2741;Celtic Sea;Mer Celtique;Keltische See;;Mar Céltico;;;;;;;x
PROV2742;Western Approaches;Abords occidentaux;Western Approaches;;Atlántico Occidental;;;;;;;x
PROV2743;Finisterre Bay;Baie de Finisterre;Bucht von Finisterre;;Bahía de Finisterre;;;;;;;x
PROV2744;Lusitanian Sea;Mer Lusitanienne;Lusitanische See;;Mar de Lusitania;;;;;;;x
PROV2745;Gulf of Cadiz;Golfe de Cadix;Golf von Cadiz;;Golfo de Cádiz;;;;;;;x
PROV2746;Straits of Gibraltar;Détroit de Gibraltar;Straße von Gibraltar;;Estrecho de Gibraltar;;;;;;;x
PROV2747;Gulf of Almería;Golfe d'Almeira;Golf von Almeira;;Golfo de Almería;;;;;;;x
PROV2748;Gulf of Valencia;Golfe de Valence;Golf von Valencia;;Golfo de Valencia;;;;;;;x
PROV2749;Gulf of Lion;Golfe du Lion;Golf von Lion;;Golfo de León;;;;;;;x
PROV2750;Cote D'Azur;Côte d'Azur;Cote D'Azur;;Costa Azul;;;;;;;x
PROV2751;Ligurian Sea;Mer Ligure;Ligurische See;;Mar de Liguria;;;;;;;x
PROV2752;Gulf of Mallorca;Golfe de Majorque;Golf von Mallorca;;Golfo de Mallorca;;;;;;;x
PROV2753;Western Mediterranean;Méditerranée occidentale;Westliches Mittelmeer;;Mediterráneo Occidental;;;;;;;x
PROV2754;Barbary Coast;Côte barbare;Barbary-Küste;;Costa de Berbería;;;;;;;x
PROV2755;Cape Bon;Cap Bon;Cape Bon;;Cape Bon;;;;;;;x
PROV2756;Tyrrhenian Sea;Mer Tyrrhénienne;Tyrrhenische See;;Mar Tirreno;;;;;;;x
PROV2757;Bay of Naples;Baie de Naples;Bucht von Neapel;;Bahía de Nápoles;;;;;;;x
PROV2758;Gulf of Gabes;Golfe de Gabès;Golf von Gabes;;Golfo de Gabes;;;;;;;x
PROV2759;Malta Channel;Canal de Malte;Maltakanal;;Canal de Malta;;;;;;;x
PROV2760;Straits of Messina;Détroit de Messine;Straße von Messina;;Estrecho de Messina;;;;;;;x
PROV2761;Gulf of Venice;Golfe de Venise;Golf von Venedig;;Golfo de Venecia;;;;;;;x
PROV2762;Adriatic Sea;Mer Adriatiaque;Adria;;Mar Adriático;;;;;;;x
PROV2763;Straits of Otranto;Détroit d'Otrante ;Straße von Otranto;;Estrecho de Otranto;;;;;;;x
PROV2764;Gulf of Taranto;Golfe de Tarente;Golf von Taranto;;Golfo de Tarento;;;;;;;x
PROV2765;Ionian Sea;Mer Ionienne;Ionisches Meer;;Mar Jónico;;;;;;;x
PROV2766;Gulf of Sirte;Golfe de Syrte;Golf von Sirte;;Golfo de Sirte;;;;;;;x
PROV2767;Gulf of Tobruk;Golfe de Tobrouk;Golf von Tobruk;;Golfo de Tobruk;;;;;;;x
PROV2768;Bay of Alexandria;Baie d'Alexandrie;Bucht von Alexandria;;Bahía de Alejandria;;;;;;;x
PROV2769;Palestinian Coast;Côte palestinienne;Küste von Palästina;;Costa de Palestina;;;;;;;x
PROV2770;Gulf of Cyprus;Golfe de Chypre;Golf von Cyprus;;Golfo de Chipre;;;;;;;x
PROV2771;Sea of Crete;Mer de Crète;Kretisches Meer;;Mar de Creta;;;;;;;x
PROV2772;Aegean Sea;Mer Egée;Ägäis;;Mar Egeo;;;;;;;x
PROV2773;Sea of Marmara;Mer de Marmara;See von Marmara;;Mar de Mármara;;;;;;;x
PROV2774;Gulf of Varna;Golfe de Varna;Golf von Varna;;Golfo de Varna;;;;;;;x
PROV2775;Gulf of Odessa;Golfe d'Odessa;Golf von Odessa;;Golfo de Odessa;;;;;;;x
PROV2776;Sea of Azov;Mer d'Azov;Asowsches Meer;;Mar de Azov;;;;;;;x
PROV2777;Eastern Black Sea;Mer Noire orientale;Östliches Schwarzmeer;;Mar Negro oriental;;;;;;;x
PROV2778;Lake Balaton;Lac Balaton;Balaton-See;;Lago Balatón;;;;;;;x
PROV2779;Caspian Sea;Mer Caspienne;Kaspisches Meer;;Mar Caspio;;;;;;;x
PROV2780;Aral Sea;Mer d'Aral;Aralsee;;Mar de Aral;;;;;;;x
PROV2781;Gulf of Suez;Golfe de Suez;Golf von Suez;;Golfo de Suez;;;;;;;x
PROV2782;Red Sea;Mer Rouge;Rotes Meer;;Mar Rojo;;;;;;;x
PROV2783;Straits of Obokk;Détroit d'Obock;Straße von Obokk;;Estrecho de Obokk;;;;;;;x
PROV2784;Bal el Mandeb;Bab-el-Mandeb;Bal el Mandeb;;Bal el Mandeb;;;;;;;x
PROV2785;Coast of Mascate;Côte de Mascate ;Küste von Mascate;;Costa de Mascate;;;;;;;x
PROV2786;Mascate Coast;Côte mascataise;Mascate-Küste;;Costa de Mascate;;;;;;;x
PROV2787;Straits of Hormuz;Détroit d'Ormuz;Straße von Hormus;;Estrecho de Ormuz;;;;;;;x
PROV2788;Persian Gulf;Golfe Persique;Persischer Golf;;Golfo Pérsico;;;;;;;x
PROV2789;Gulf of Indus;Golfe de l'Indus;Golf von Indus;;Golfo del Indo;;;;;;;x
PROV2790;Gulf of Gujarat;Golfe du Gujarat;Golf von Gujarat;;Golfo de Gujarat;;;;;;;x
PROV2791;Laquedive Islands;Îles Laquedives;Laquedive-Inseln;;Islas Laquedivas;;;;;;;x
PROV2792;Coast of Malabar;Côte de Malabar;Küste von Malabar;;Costa de Malabar;;;;;;;x
PROV2793;Comorin Cape;Cap Comorin;Kap Comorin;;Cabo Comorin;;;;;;;x
PROV2794;Coast of Caramandel;Côte de Caramandel;Küste von Caramandel;;Costa de Caramandel;;;;;;;x
PROV2795;Coast of Orissa;Côte d'Orissa;Küste von Orissa;;Costa de Orissa;;;;;;;x
PROV2796;Ganges Delta;Delta du Gange;Gangesdelta;;Delta del Ganges;;;;;;;x
PROV2797;Akyab Bay;Baie d'Akyab;Akyab-Bucht;;Bahía de Akyab;;;;;;;x
PROV2798;Irrawady Delta;Delta d'Irrawaddy;Irrawadydelta;;Delta de Irrawady;;;;;;;x
PROV2799;Andaman Sea;Mer d'Andaman;Andaman-See;;Mar de Andamán;;;;;;;x
PROV2800;Mergui Archipelago;Archipel de Mergui ;Mergui-Archipel;;Archipiélago de Mergui;;;;;;;x
PROV2801;Straits of Malacca;Détroit de Malacca;Straße von Malacca;;Estrecho de Malacca;;;;;;;x
PROV2802;Nicobar Isles;Îles Nicobar;Nikobaren;;Islas Nicobar;;;;;;;x
PROV2803;Coast of Atjeh;Côte d'Atjeh;Küste von Atjeh;;Costa de Atjeh;;;;;;;x
PROV2804;Coast of Sumatra;Côte de Sumatra;Küste von Sumatra;;Costa de Sumatra;;;;;;;x
PROV2805;Sunda Strait;Détroit de Sunda ;Sundastraße;;Estrecho de Sunda;;;;;;;x
PROV2806;Coast of Java;Côte de Java;Küste von Java;;Costa de Java;;;;;;;x
PROV2807;Coast of Surabaya;Côte de Surabaya;Küste von Surabaya;;Costa de Surabaya;;;;;;;x
PROV2808;Straits of Lombok;Détroit de Lombok;Straße von Lombok;;Estrecho de Lombok;;;;;;;x
PROV2809;Timor Sea;Mer de Timor;Timorsee;;Mar de Timor;;;;;;;x
PROV2810;The Moluccas;Moluccas;Molukken;;Las Moluccas;;;;;;;x
PROV2811;Java Sea;Mer de Java;Javasee;;Mar de Java;;;;;;;x
PROV2812;Straits of Makassar;Détroit de Makassar;Straße von Makassar;;Estrecho de Makassar;;;;;;;x
PROV2813;Karimata Strait;Détroit de Karimata;Karimatastraße;;Estrecho de Karimata;;;;;;;x
PROV2814;Straits of Johore;Détroit de Johore;Straße von Johore;;Estrecho de Johore;;;;;;;x
PROV2815;Malayan Sea;Mer de Malaisie;Malayasee;;Mar de Malasia;;;;;;;x
PROV2816;Coast of Sarawak;Côte de Sarawak;Küste von Sarawak;;Costa de Sarawak;;;;;;;x
PROV2817;Mekong Delta;Delta du Mékong;Mekongdelta;;Delta del Mekong;;;;;;;x
PROV2818;Gulf of Siam;Golfe du Siam;Golf von Siam;;Golfo de Siam;;;;;;;x
PROV2819;Cam Ranh Bay;Baie de Cam Ranh;Cam Ranh Bay;;Bahía de Cam Ranh;;;;;;;x
PROV2820;South China Sea;Mer de Chine méridionale;Südchinesisches Meer;;Mar de la China meridional;;;;;;;x
PROV2821;Coast of Brunei;Côte du Brunei;Küste von Brunei;;Costa de Brunei;;;;;;;x
PROV2822;Coast of Annam;Côte d'Annam;Küste von Annam;;Costa de Annam;;;;;;;x
PROV2823;Gulf of Tonkin;Golfe du Tonkin;Golf von Tonkin;;Golfo de Tonkín;;;;;;;x
PROV2824;Guangzhou Bay;Baie de Canton;Guangzhou Bay;;Bahía de Guangzhou;;;;;;;x
PROV2825;Taiwan Strait;Détroit de Taïwan;Taiwanstraße;;Estrecho de Taiwan;;;;;;;x
PROV2826;Yang Tse Delta;Delta du Yangtsé;Yangtsedelta;;Delta del Yang Tse;;;;;;;x
PROV2827;Yellow Sea;Mer Jaune;gelbes Meer;;Mar Amarillo;;;;;;;x
PROV2828;Korea Bay;Baie de Corée;Koreanische Bucht;;Bahía de Corea;;;;;;;x
PROV2829;South Korean Sea;Mer de Corée méridionale;Südkoreanisches Meer;;Mar de Corea del Sur;;;;;;;x
PROV2830;North Korean Sea;Mer de Corée septentrionale;Nordkoreanisches Meer;;Mar de Corea del Norte;;;;;;;x
PROV2831;Coast of Olga;Côte d'Olga;Küste von Olga;;Costa de Olga;;;;;;;x
PROV2832;Tatar Straits;Détroit des Tatars;Tatarstraße;;Estrecho de Tatar;;;;;;;x
PROV2833;Amur Delta;Delta d'Amur;Amurdelta;;Delta del Amur;;;;;;;x
PROV2834;Bay of Ayan;Baie de Ayan;Bucht von Ayan;;Bahia de Ayan;;;;;;;x
PROV2835;Bay of Komenskoie;Baie de Komenskoie;Bucht von Komenskoie;;Bahía de Komenskoie;;;;;;;x
PROV2836;Coast of Kamchatska;Côte de Kamchatska;Küste von Kamtschatka;;Costa de Kamchatska;;;;;;;x
PROV2837;Okhotsk Sea;Mer d'Okhotsk;Okhotsk-See;;Mar de Okhotsk;;;;;;;x
PROV2838;Coast of Sakhalin;Côte de Sakhalin;Küste von Sachalin;;Costa de Sajalín;;;;;;;x
PROV2839;Soya Strait;Détroit du Soya;Soyastraße;;Estrecho de Soya;;;;;;;x
PROV2840;Tsugaru Strait;Détroit de Tsugaru ;Tsugarustraße;;Estrecho de Tsugaru ;;;;;;;x
PROV2841;Sea of Japan;Mer du Japon;Japanisches Meer;;Mar del Japón;;;;;;;x
PROV2842;Amakusa Sea;Mer d'Amakusa ;Amakusa-See;;Mar de Amakusa;;;;;;;x
PROV2843;Setto Inland Sea;Mer intérieure de Seto;Setto-Binnenmeer;;Mar de la Isla de Setto;;;;;;;x
PROV2844;Tokai Sea;Mer du Tokai;Tokaisee;;Mar de Tokai;;;;;;;x
PROV2845;Ryukyu Islands;Îles Ryukyu;Ryukyu-Inseln;;Islas Ryukyu;;;;;;;x
PROV2846;Luzon Strait;Détroit de Luçon;Luzonstraße;;Estrecho de Luzón;;;;;;;x
PROV2847;Paracel Islands;Îles Paracel;Paracelinseln;;Islas Paracel;;;;;;;x
PROV2848;Manila Bay;Baie de Manille;Bucht von Manila;;Bahía de Manila;;;;;;;x
PROV2849;Coast of Luzon;Côte de Luçon;Küste von Luzon;;Costa de Luzon;;;;;;;x
PROV2850;Gulf of Leyte;Golfe de Leyte;Golf von Leyte;;Golfo de Leyte;;;;;;;x
PROV2851;Sulu Sea;Mer de Sulu;Sulusee;;Mar de Sulú;;;;;;;x
PROV2852;Sea of Celebes;Mer de Célèbes;See von Celebes;;Mar de Celebes;;;;;;;x
PROV2853;Sea of Ternate;Mer de Ternate;See von Ternate;;Mar de Ternate;;;;;;;x
PROV2854;Sea of Banda;Mer de Banda;See von Banda;;Mar de Banda;;;;;;;x
PROV2855;Philippine Sea;Mer des Philippines;Philippinische See;;Mar de Filipinas;;;;;;;x
PROV2856;Palau Islands;Îles Palau;Palau;;Islas Palau;;;;;;;x
PROV2857;Biak Bay;Baie de Biak;Bucht von Biak;;Bahía de Biak;;;;;;;x
PROV2858;Vilian Strait;Détroit de Vilian;Vilianstraße;;Estrecho de Vilian ;;;;;;;x
PROV2859;Trobrian Islands;Îles Trobriand;Trobrian-Inseln;;Islas Trobrian;;;;;;;x
PROV2860;Torres Strait;Détroit de Torres;Torresstraße;;Estrecho de Torres;;;;;;;x
PROV2861;Arafuam Sea;Mer d'Arafuam;Arafuam-See;;Mar de Arafuam ;;;;;;;x
PROV2862;Kolepom Bay;Baie de Kolepom;Bucht von Kolepom;;Bahía de Kolepom ;;;;;;;x
PROV2863;Gulf of Carpentaria;Golfe de Carpentarie ;Gof von Carpentaria;;Golfo de Carpentaria;;;;;;;x
PROV2864;Great Barrier Reef;Grande barrière de corail;Großes Barrier-Riff;;Gran Barrera de Arrecifes;;;;;;;x
PROV2865;Capricorn Bay;Baie du Capricorne;Capricorn-Bucht;;Bahía de Capricorn ;;;;;;;x
PROV2866;Cape Howe;Cap Howe;Cape Howe;;Cabo Howe;;;;;;;x
PROV2867;Bass Strait;Détroit de Bass;Bass-Straße;;Estrecho de Bass;;;;;;;x
PROV2868;Kangaroo Island;Île Kangourou;Kangaroo Island;;Isla de los Canguros;;;;;;;x
PROV2869;Great Australian Bight;Grande baie australienne;Große Australische Bucht;;Gran Bahía Australiana;;;;;;;x
PROV2870;Cape Leeuwin;Cap Leeuwin;Cape Leeuwin;;Cabo Leeuwin;;;;;;;x
PROV2871;Shark Bay;Baie Shark;Shark Bay;;Bahía del Tiburón;;;;;;;x
PROV2872;Northwest Cape;Cap Nord-Ouest;Northwest Cape;;Cabo Noroeste;;;;;;;x
PROV2873;King Sound;King Sound;King Sound;;King Sound;;;;;;;x
PROV2874;Tasman Plateau;Plateau de Tasmanie;Tasmanische Plateau;;Plataforma de Tasman;;;;;;;x
PROV2875;Toogee Ridge;La crête de Toogee;Toogee Grat;;Cresta de Toogee;;;;;;;x
PROV2876;Cook Strait;Détroit de Cook;Cookstraße;;Estrecho de Cook;;;;;;;x
PROV2877;Northern Tasman Sea;Mer de Tasmanie septentrionale;Nördliche Tasmanische See;;Mar de Tasmania Septentrional;;;;;;;x
PROV2878;Cape Farewell;Cap Farvel;Cape Farewell;;Cabo Farewell;;;;;;;x
PROV2879;Coast of New Zealand;Côte de la Nouvelle-Zélande;Küste von Neuseeland;;Costa de Nueva Zelanda;;;;;;;x
PROV2880;Southern Tasman Sea;Sud de la mer Tasman;Südliche Tasmanische See;;Sur del mar de Tasmania;;;;;;;x
PROV2881;Canterbury Bight;Canterbury Bight;Canterbury-Bucht;;Canterbury Bight;;;;;;;x
PROV2882;New Caledonian Sea;Mer de Nouvelle-Calédonie;Neukaledonische See;;Mar de Nueva Caledonia;;;;;;;x
PROV2883;Coral Sea;Mer de Corail;Korallensee;;Mar del Coral;;;;;;;x
PROV2884;Gilbert Sea;Mer de Gilbert;Gilbertsee;;Mar de Gilbert;;;;;;;x
PROV2885;Solomon Sea;Mer des Salomon;Solomon-See;;Mar de las Salomón;;;;;;;x
PROV2886;Nauru Island;Île de Nauru;Nauru;;Isla de Nauru ;;;;;;;x
PROV2887;Melanesia Sea;Mer de Mélanésie;Melanesische See;;Mar de Melanesia ;;;;;;;x
PROV2888;Micronesia Sea;Mer de Micronésie;Mikronesische See;;Mar de Micronesia ;;;;;;;x
PROV2889;Philippine Trench;Faille Philippine;Philippinengraben;;Fosa de las Filipinas;;;;;;;x
PROV2890;Philippine Basin;Bassin Philipin;Philippinenbecken;;Cuenca de las Filipinas;;;;;;;x
PROV2891;Tinian Sea;Mer de Tinian;Tinian-See;;Mar de Tinian;;;;;;;x
PROV2892;Iwo Jima Sea;Mer d'Iwo Jima;Iwo Jima-See;;Mar de Iwo Jima ;;;;;;;x
PROV2893;Taihei Ocean;Océan de Taihei;Taihei-Ozean;;Océano de Taihei;;;;;;;x
PROV2894;The Kuriles;Îles Kouriles;Kurilen;;Las Kuriles;;;;;;;x
PROV2895;Bay of Uka;Baie d'Uka;Bucht von Uka;;Bahía de Uka;;;;;;;x
PROV2896;Bay of Oljut;Baie d'Oljut;Bucht von Oljut;;Bahía de Oljut;;;;;;;x
PROV2897;Bay of Anadyr;Baie d'Anadyr;Bucht von Anadyr;;Bahía de Anadyr;;;;;;;x
PROV2898;Yekaterina Plains;Plaines d'Ekaterina;Jekaterina-Ebene;;Litoral de Yekaterina;;;;;;;x
PROV2899;Horn of Africa;Corne de l'Afrique;Horn von Afrika;;Cuerno de África;;;;;;;x
PROV2900;Coast of Pepper;Côte de Pepper;Pfefferküste;;Costa de la Pimienta;;;;;;;x
PROV2901;Zanzibar Strait;Canal de Zanzibar;Sansibarstraße;;Estrecho de Zanzíbar;;;;;;;x
PROV2902;Mozambique Channel;Canal du Mozambique;Mosambik-Kanal;;Canal de Mozambique;;;;;;;x
PROV2903;Diego Suarez Bay;Baie de Diego-Suarez;Diego Suarez-Bucht;;Bahía de Diego Suárez ;;;;;;;x
PROV2904;Western Arabian Sea;Mer d'Arabie occidentale;Westarabische See;;Mar Arábigo occidental;;;;;;;x
PROV2905;Eastern Arabian Sea;Mer d'Arabie orientale;Ostarabische See;;Mar Arábigo oriental;;;;;;;x
PROV2906;The Seychelles;Seychelles;Seychellen;;Las Seychelles;;;;;;;x
PROV2907;Coast of Tamatave;Côte de Tamatave;Küste von Tamatave;;Costa de Tamatave;;;;;;;x
PROV2908;The Mascareignes;Mascareignes;Mascareignen;;Las Mascareignes;;;;;;;x
PROV2909;Gulf of Zambeze;Golfe du Zambèze;Golf von Zambeze;;Golfo de Zambeze;;;;;;;x
PROV2910;Coast of Natal;Côte de Natal;Küste von Natal;;Costa de Natal;;;;;;;x
PROV2911;Coast of Transkei;Côte de Transkei;Küste von Transkei;;Costa de Transkei;;;;;;;x
PROV2912;Coast of Ciskei;Côte de Ciskei;Küste von Ciskei;;Costa de Ciskei;;;;;;;x
PROV2913;Cape of Good Hope;Cap de Bonne-Espérance;Kap der Guten Hoffnung;;Cabo de Buena Esperanza;;;;;;;x
PROV2914;Coast of Namibia;Côte de Namibie;Küste von Namibia;;Costa de Namibia;;;;;;;x
PROV2915;Coast of Angola;Côte d'Angola;Küste von Angola;;Costa de Angola;;;;;;;x
PROV2916;Gulf of Kongo;Golfe du Congo;Kongo-Golf;;Golfo del Congo;;;;;;;x
PROV2917;Coast of Cameroon;Côte du Cameroun;Küste von Kamerun;;Costa de Camerún;;;;;;;x
REMOVE_PROV2918;Gulf of Nigeria;Golf du Nigeria;Golf von Nigeria;;Golfo de Nigeria;;;;;;;x
PROV2919;Gold Coast;Côte d'Or;Goldküste;;Costa de Oro;;;;;;;x
PROV2920;Ivory Coast;Côte-d'Ivoire;Elfenbeinküste;;Costa de Marfil;;;;;;;x
REMOVE_PROV2921;Coast of Gambia;Côte de Gambie;Küste von Gambia;;Costa de Gambia;;;;;;;x
REMOVE_PROV2922;Coast of Guinea;Côte de Guinée;Küste von Guinea;;Costa de Guinea;;;;;;;x
PROV2923;Mauritanian Coast;Côte mauritanienne;Küste von Mauritanien;;Costa de Mauritania;;;;;;;x
PROV2924;Canarian Sea;Côte canarienne;Kanarische See;;Mar de las Canarias;;;;;;;x
PROV2925;Coast of Morocco;Côte du Maroc;Küste von Marokko;;Costa de Marruecos;;;;;;;x
PROV2926;Jan Mayen Sea;Mer ce Jan Mayen;Jan-Mayen-See;;Mar de Jan Mayen ;;;;;;;x
PROV2927;Spitzberg Sea;Mer de Spitzberg;See von Spitzbergen;;Mar de Spitzberg ;;;;;;;x
PROV2928;Icelandic Sea;Mer d'Islande;Islandmeer;;Mar de Islandia;;;;;;;x
PROV2929;Shetland Straits;Détroit des Shetland;Shetlandstraße;;Estrecho de Shetland;;;;;;;x
PROV2930;Coast of Iceland;Côte d'Islande;Küste von Island;;Costa de Islandia;;;;;;;x
PROV2931;Northeastern Atlantic;Altantique Nord-Est;Nrdostatlantik;;Atlántico Nororiental;;;;;;;x
PROV2932;Rockall;Rockall;Rockall;;Rockall;;;;;;;x
PROV2933;Denmark Strait;Détroit du Danemark;Straße von Dänemark;;Estrecho de Dinamarca;;;;;;;x
PROV2934;Eastern Coast of Greenland;Côte orientale du Grœnland;Ostküste Grönlands;;Costa de Groenlandia Oriental;;;;;;;x
PROV2935;Western Coast of Greenland;Côte occidentale du Grœnland;Westküste Grönlands;;Costa de Groenlandia Occidental;;;;;;;x
PROV2936;Labrador Strait;Détroit du Labrador;Labradorstraße;;Estrecho de Labrador;;;;;;;x
PROV2937;Baffin Bay;Baie de Baffin;Baffin Bay;;Bahía de Baffin;;;;;;;x
PROV2938;Hudson Straits;Détroit d'Hudson;Hudsonstraße;;Estrecho de Hudson;;;;;;;x
PROV2939;James Bay;Baie de James;James Bay;;Bahía de James ;;;;;;;x
PROV2940;Western Hudson Bay;Baie d'Hudson occidentale;West-Hudson Bay;;Bahía de Hudson Occidental;;;;;;;x
PROV2941;Eastern Hudson Bay;Baie d'Hudson orientale;Ost-Hudson Bay;;Bahía de Hudson Oriental;;;;;;;x
PROV2942;Foxe Basin;Bassin de Foxe;Foxe Basin;;Foxe Basin;;;;;;;x
PROV2943;Gulf of St. Lawrence;Golfe du Saint-Laurent;Golf von St. Lawrence;;Golfo de San Lawrence;;;;;;;x
PROV2944;Cabot Strait;Détroit de Cabot;Cabot-Straße;;Estrecho de Caboto;;;;;;;x
PROV2945;Bay of Fundy;Baie de Fundy;Fundy-Bucht;;Bahía de Fundy;;;;;;;x
PROV2946;Strait of Belle Isle;Détroit de Belle Isle;Straße von Belle Isle;;Estrecho de Belle Isle;;;;;;;x
PROV2947;Fortune Bay;Baie de Fortune;Fortune Bay;;Bahía de Fortune;;;;;;;x
PROV2948;Notre Dame Bay;Baie de Notre Dame;Notre Dame Bay;;Bahía de Notre Dame;;;;;;;x
PROV2949;Labrador Sea;Mer du Labrador;Labradorsee;;Mar del Labrador;;;;;;;x
PROV2950;Greenland Sea;Mer du Grœnland;Grönlandsee;;Mar de Groenlandia;;;;;;;x
PROV2951;Hecala Seamount;Mont sous-marin de Hecala;Hecala Seamount;;Plataformas de Hecala;;;;;;;x
PROV2952;Massachusetts Bay;Baie du Massachusetts;Massachusetts Bay;;Bahía de Massachusetts ;;;;;;;x
PROV2953;Chesapeake Bay;Baie de Chesapeake;Chesapeake Bay;;Bahía de Chesapeake ;;;;;;;x
PROV2954;Cape Hatteras;Cap Hatteras;Kap Hatteras;;Cabo Hatteras;;;;;;;x
PROV2955;Coast of Carolina;Côte de Caroline;Küste von Carolina;;Costa de Carolina;;;;;;;x
PROV2956;Coast of Florida;Côte de Floride;Küste von Florida;;Costa de Florida;;;;;;;x
PROV2957;Coast of the Bahamas;Côte des Bahamas;Küste der Bahamas;;Costa de las Bahamas;;;;;;;x
PROV2958;Florida Straits;Détroit de Floride;Floridastraße;;Estrecho de Florida;;;;;;;x
PROV2959;Apalachee Bay;Baie d'Apalachee;Apalachee Bay;;Bahía de los Apalaches ;;;;;;;x
PROV2960;Mobile Bay;Baie de Mobile;Mobile Bay;;Bahía de Mobile ;;;;;;;x
PROV2961;Galveston Bay;Baie de Galveston ;Galveston Bay;;Bahía de Galveston ;;;;;;;x
PROV2962;Tampico Bay;Baie de Tampico;Tampico Bay;;Bahía de Tampico ;;;;;;;x
PROV2963;Yucatan Sea;Mer du Yucatan;Yucatansee;;Mar de Yucatán ;;;;;;;x
PROV2964;Gulf of Mexico;Golfe du Mexique;Golf von Mexico;;Golfo de México;;;;;;;x
PROV2965;Yucatan Channel;Canal du Yucatan;Yucatankanal;;Canal de Yucatán;;;;;;;x
PROV2966;Belize Bay;Baie de Belize;Belize Bay;;Bahía de Belice ;;;;;;;x
PROV2967;Mosquito Coast;Côte des Mosquitos;Mosquito Coast;;Mosta de los Mosquitos;;;;;;;x
PROV2968;Gulf of Darien;Golfe de Darien;Golf von Darien;;Golfo de Darién;;;;;;;x
PROV2969;Jamaica Channel;Canal de Jamaïque;Jamaikakanal;;Canal de Jamica;;;;;;;x
PROV2970;Central Caribbean;Caraïbes centrales;Zentrale Karibik;;Caribe Central;;;;;;;x
PROV2971;Northwestern Caribbean;Caraïbes nord-ouest;Nordwest-Karibik;;Caribe Noroccidental;;;;;;;x
PROV2972;Venezuelan Gulf;Golfe du Venezuela;Golf von Venezuela;;Golfo de Venezuela;;;;;;;x
PROV2973;Venezuelan Sea;Mer du Venezuela;Venezuela-See;;Mar de Venezuela;;;;;;;x
PROV2974;Eastern Caribbean;Caraïbes orientales;Ost-Karibik;;Caribe Oriental;;;;;;;x
PROV2975;Windward Islands;Îles Windward;Windward Islands;;Islas de Barlovento;;;;;;;x
PROV2976;Lesser Antilles;Petites Antilles;Kleine Antillen;;Antillas Menores;;;;;;;x
PROV2977;Turks & Caicos Sea;Mer Turks-et-Caicos;Turks & Caicos-See;;Mar de Turcos y Caicos ;;;;;;;x
PROV2978;Coast of Cuba;Côte de Cuba;Küste von Cuba;;Costa de Cuba;;;;;;;x
PROV2979;Coast of Hispaniola;Côte d'Hispaniola;Küste von Hispaniola;;Costa de la Española;;;;;;;x
PROV2980;Guyana Coast;Côte de Guyane;Küste von Guyana;;Costa de Guyana;;;;;;;x
PROV2981;Coast of Amapá;Côte d'Amapa;Küste von Amapa;;Costa de Amapa;;;;;;;x
PROV2982;Amazonas Gulf;Golfe d'Amazonas;Amazonas-Golf;;Golfo del Amazonas;;;;;;;x
PROV2983;Coast of Brazil;Côte du Brésil;Küste von Brazil;;Costa de Brasil;;;;;;;x
PROV2984;Coast of Recife;Côte de Recife;Küste von Recife;;Costa de Recife;;;;;;;x
PROV2985;Coast of Pernambuco;Côte de Pernambuc;Küste von Pernambuco;;Costa de Pernambuco;;;;;;;x
PROV2986;Todos os Santos Bay;Baie de Todos Santos;Todos Santos-Bucht;;Bahía de Todos los Santos ;;;;;;;x
PROV2987;Rio De Janeiro;Rio de Janeiro;Rio de Janeiro;;Río de Janeiro;;;;;;;x
PROV2988;Baia Paranaguá;Baia Parangua;Baia Parangua;;Baia Parangua;;;;;;;x
PROV2989;Rio De La Plata;Rio de la Plata;Rio De La Plata;;Río de la Plata;;;;;;;x
PROV2990;Bahia Blanca;Bahia Blanca;Bahia Blanca;;Bahía Blanca;;;;;;;x
PROV2991;Coast of Patagonia;Côte de Patagonie;Küste von Patagonia;;Costa de la Patagonia;;;;;;;x
